eNodeB Name,Integrity,RRC Setup Success Ratio_LTE(%),RRC Setup Success Ratio_NOM_LTE(number),RRC Setup Success Ratio_DENOM_LTE(number),E-RAB Setup Success Ratio_LTE(%),E-RAB Setup Success Ratio_NOM_LTE(number),E-RAB Setup Success Ratio (Denom),E-RAB Drop Ratio_LTE(%),E-RAB Drop Ratio_NOM_LTE(number),E-RAB Drop Ratio_DENOM_LTE(number),Intra-eNB Handover Success Ratio_LTE(%),Intra-eNB Handover Success Ratio_NOM_LTE(number),Intra-eNB Handover Success Ratio_DENOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_LTE(%),Inter-eNB HO Success Ratio (X2-Based)_new_NOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_DENOM_LTE(number),Inter-RAT HO Success Ratio %,Inter-RAT HO Success Ratio (Nom),Inter-RAT HO Success Ratio (Denom)(number),IRAT Redir Success Rate_LTE(%),IRAT Redir Success Rate_NOM_LTE(number),IRAT Redir Success Rate_DENOM_LTE(number),CSFB Prepare Success Rate_LTE(number),CSFB Prepare Success Rate_NOM_LTE(number),CSFB Prepare Success Rate_DENOM_LTE(number),CSFB execution ratio_LTE(%),CSFB execution ratio_NOM_LTE(number),CSFB execution ratio_DENOM_LTE(number),CSFB SR v7.0_LTE(%),CSFB SR v7.0_NOM_LTE(number),CSFB SR v7.0_DENOM_LTE(number),S1 Signaling Success Ratio_LTE(%),S1 Signaling Success Ratio_NOM_LTE(number),S1 Signaling Success Ratio_DENOM_LTE(number),Packet Delay Budget (UE to PGW),Packet Delay Budget (UE to PGW) (Nom)(number),Packet Delay Budget (UE to PGW) (Denom)(number),Packet Delay Budget QCI1_QCI5_LTE(ms),Packet Delay Budget QCI1_QCI5 (Nom)(number),Packet Delay Budget QCI1_QCI5 (Denom)(number),Packet Loss-DL_LTE(%),Packet Loss-DL (Nom)(number),Packet Loss-DL (Denom)(number),MS_L2W CSFB Prepare SR(%),MS_L2W CSFB Prepare SR_NOM(number),MS_L2W CSFB Prepare SR_DENOM(number),MS_L2W CSFB Execution SR(%),MS_L2W CSFB Execution SR_NOM(number),MS_L2W CSFB Execution SR_DENOM(number),Maximum eNodeB RB utilization DL_LTE(%),Average eNodeB RB utilization UL_LTE(%),dl_avg,ul_avg,dl_peak,ul_peak,MS_RTWP(dBm),RTWP_LTE(dB),RTWP(dBm0),Duration of Cell Unavailability_LTE(s),L.Cell.Avail.Dur(s),MS_Radio Network Availability Rate (LTE)(%),Volume Traffic DL (MB)(MB),MS_Volume Traffic UL (MB)(MB),Total Traffic_LTE(MB),MS_PI_L.Traffic.User.Max(MAX)(number),MS_Number of CSFB-based blind redirections from E-UTRAN to GERAN(number),MS_Number of CSFB-based blind redirections from E-UTRAN to WCDMA(number),MS_CSFB to UMTS Times(times)(times),MS_CSFB to GSM Times(times)(times),MS_L.RRCRedirection.E2W.CSFB(number),MS_PI_L.Traffic.User.Avg(SUM)(number),MS_PI_L.Traffic.User.Max(SUM)(number),MS_L.Traffic.User.DLData.Avg(number),MS_L.traffic.User.ULData.Avg(number),MS_L.Traffic.ActiveUser.Avg(number),MS_L.Traffic.ActiveUser.Max(number),MS_RBLER-DL(%),MS_PI_L.Traffic.User.Avg(AVG)(number),Maximum eNodeB RB utilization DL (Nom)(number),Maximum eNodeB RB utilization DL (Denom)(number),Average eNodeB RB utilization UL (Nom)(number),Average eNodeB RB utilization UL (Denom)(number),Radio Network Availability Rate (LTE) (Nom)(number),Radio Network Availability Rate (LTE) (Denom)(number),MS_Average PDCP Layer Active Cell Throughput DL(number),MS_Average PDCP Layer Active Cell Throughput DL_NOM(number),MS_Average PDCP Layer Active Cell Throughput DL_DENOM(number),MS_Average PDCP Layer Active Cell Throughput UL(number),MS_Average PDCP Layer Active Cell Throughput UL_NOM(number),MS_Average PDCP Layer Active Cell Throughput UL_DENOM(number),MS_Duration of Cell Unavailability(s),MS_UL Packet Loss Rate(%),MS_UL Packet Loss Rate_NOM(number),MS_UL Packet Loss Rate_DENOM(number),MS_RBLER-DL_NOM(number),MS_RBLER-DL_DENOM(number),MS_Inter-RAT HO Success Ratio(%),MS_Inter-RAT HO Success Ratio_DENOM(number),MS_Inter-RAT HO Success Ratio_NOM(number)
103437_AstanaJapura_Bunte_MBTS,100.0,99.9478,1916.0,1917.0,99.8975,1949.0,1951.0,0.1037,2.0,1928.0,100.0,870.0,870.0,99.3548,154.0,155.0,0.0,0.0,0.0,100.0,187.0,187.0,100.0,6.0,6.0,100.0,6.0,6.0,100.0,6.0,6.0,100.0,2261.0,2261.0,104.0902,67296947.0,646492.0,0.0,0.0,646492.0,0.0,2.0,649000.0,100.0,0.0,0.0,100.0,0.0,0.0,15.7369,15.3265,4.3306,0.6605,16.9037,2.1987,-117.6667,-117.6667,-117.6667,0.0,10785.0,100.0,705.4215,50.3011,755.7226,18.0,0.0,0.0,6.0,0.0,6.0,18.683,42.0,5.9022,6.6276,0.0,12.0,0.2497,6.2277,3.9342,25.0,3.8316,25.0,10785.0,10785.0,5022.8155,5917504528.0,1178125.0,687.2367,421956480.0,613990.0,0.0,0.0,41.0,515525.0,3523.0,1410984.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,2010.0,2010.0,99.757,2053.0,2058.0,0.0,0.0,2010.0,100.0,542.0,542.0,99.1903,245.0,247.0,0.0,0.0,0.0,100.0,295.0,295.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,99.7591,2485.0,2491.0,32.3286,21569573.0,668153.0,0.0,0.0,668153.0,0.0,2.0,670448.0,100.0,0.0,0.0,100.0,0.0,0.0,10.9713,14.1487,7.1525,0.8418,14.3691,0.6986,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,693.9472,40.1639,734.1111,24.0,0.0,0.0,5.0,0.0,5.0,14.7331,45.0,4.0253,4.5546,0.0,12.0,0.1498,4.911,2.7428,25.0,3.5372,25.0,10800.0,10800.0,7680.5513,5821251136.0,757921.0,845.6566,336918872.0,398411.0,0.0,0.0,130.0,508681.0,1429.0,954080.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1522.0,1522.0,99.9355,1550.0,1551.0,0.0,0.0,1512.0,99.4737,189.0,190.0,100.0,109.0,109.0,0.0,0.0,0.0,100.0,164.0,164.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,99.8902,1820.0,1822.0,8.6221,2486548.0,296135.0,0.0,0.0,296135.0,0.0,0.0,297350.0,100.0,0.0,0.0,100.0,0.0,0.0,5.8934,12.5956,10.2264,1.0779,12.4285,0.7401,-118.0,-118.0,-118.0,0.0,10800.0,100.0,265.0151,25.3842,290.3993,14.0,0.0,0.0,1.0,0.0,1.0,9.8567,32.0,2.5762,3.005,0.0,9.0,0.1294,3.2856,1.4733,25.0,3.1489,25.0,10800.0,10800.0,8598.8996,2223107904.0,258534.0,976.3223,212937840.0,218102.0,0.0,0.0,45.0,268939.0,504.0,389492.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1119.0,1119.0,99.912,1135.0,1136.0,0.0,0.0,1096.0,100.0,222.0,222.0,98.8636,87.0,88.0,0.0,0.0,0.0,100.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7843,1388.0,1391.0,17.4709,7171680.0,410416.0,0.0,0.0,410416.0,0.0,0.0,411214.0,100.0,0.0,0.0,100.0,0.0,0.0,5.8378,12.1771,9.731,1.0499,13.543,0.9969,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,308.9362,28.5321,337.4683,19.0,0.0,0.0,0.0,0.0,0.0,7.6986,34.0,2.239,2.6291,0.0,10.0,0.0813,2.5662,1.4595,25.0,3.0443,25.0,10800.0,10800.0,8554.083,2591544984.0,302960.0,968.9734,239344192.0,247008.0,0.0,0.0,8.0,375843.0,332.0,408241.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1118.0,1118.0,100.0,1134.0,1134.0,0.0,0.0,1120.0,99.3827,161.0,162.0,100.0,43.0,43.0,0.0,0.0,0.0,100.0,119.0,119.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,99.7039,1347.0,1351.0,15.2622,1733028.0,113550.0,0.0,0.0,113550.0,0.0,0.0,113890.0,100.0,0.0,0.0,100.0,0.0,0.0,4.4069,11.6311,10.1999,0.8607,10.6601,1.0425,-118.6667,-118.6667,-118.6667,0.0,10800.0,100.0,115.6878,10.3118,125.9997,9.0,0.0,0.0,2.0,0.0,2.0,6.4272,20.0,1.3086,1.7308,0.0,7.0,0.1216,2.1424,1.1017,25.0,2.9078,25.0,10800.0,10800.0,9189.7882,970460016.0,105602.0,838.6992,86501760.0,103138.0,0.0,0.0,12.0,111931.0,217.0,178470.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,942.0,942.0,100.0,960.0,960.0,0.1043,1.0,959.0,100.0,120.0,120.0,100.0,53.0,53.0,0.0,0.0,0.0,100.0,88.0,88.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1102.0,1102.0,51.2908,19231480.0,374939.0,0.0,0.0,374939.0,0.0,1.0,376549.0,100.0,0.0,0.0,100.0,0.0,0.0,7.7407,11.8494,7.7106,0.948,12.3814,0.7432,-118.6667,-118.6667,-118.6667,0.0,10785.0,100.0,451.1021,23.7442,474.8462,7.0,0.0,0.0,1.0,0.0,1.0,5.4687,21.0,1.1131,1.7403,0.0,9.0,0.1334,1.8229,1.9352,25.0,2.9624,25.0,10785.0,10785.0,8656.6752,3784118384.0,437133.0,956.5908,199180384.0,208219.0,0.0,0.0,6.0,334521.0,671.0,502969.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1022.0,1022.0,99.9042,1043.0,1044.0,0.0,0.0,1036.0,99.4536,182.0,183.0,97.619,41.0,42.0,0.0,0.0,0.0,100.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9222,1285.0,1286.0,18.5925,6931778.0,376862.0,0.0,0.0,376862.0,0.0,0.0,377687.0,100.0,0.0,0.0,100.0,0.0,0.0,6.7774,11.9542,10.9072,1.0131,13.6478,0.9925,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,454.2043,24.6519,478.8562,13.0,0.0,0.0,0.0,0.0,0.0,7.0833,26.0,1.6544,2.2636,0.0,9.0,0.1445,2.3611,1.6944,25.0,2.9886,25.0,10800.0,10800.0,11470.4909,3810141496.0,332169.0,1036.5215,206795376.0,199509.0,0.0,0.0,65.0,341423.0,604.0,417869.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1288.0,1288.0,100.0,1341.0,1341.0,0.0,0.0,1333.0,99.7519,402.0,403.0,96.6667,58.0,60.0,0.0,0.0,0.0,100.0,148.0,148.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,99.9346,1529.0,1530.0,20.6443,11577183.0,560794.0,0.0,0.0,560794.0,0.0,0.0,561545.0,100.0,0.0,0.0,100.0,0.0,0.0,8.3332,12.5434,10.5596,1.0782,16.7069,1.3833,-118.0,-118.0,-118.0,0.0,10800.0,100.0,673.712,37.3608,711.0728,12.0,0.0,0.0,1.0,0.0,1.0,10.3336,27.0,2.6272,3.4581,0.0,10.0,0.0723,3.4445,2.0833,25.0,3.1359,25.0,10800.0,10800.0,11788.9036,5651506072.0,479392.0,1101.0081,313405272.0,284653.0,0.0,0.0,116.0,483033.0,439.0,607239.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8554,1381.0,1383.0,100.0,1423.0,1423.0,0.0,0.0,1399.0,100.0,625.0,625.0,100.0,76.0,76.0,0.0,0.0,0.0,100.0,171.0,171.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,99.941,1694.0,1695.0,22.6561,9540712.0,421089.0,0.0,0.0,421089.0,0.0,0.0,421679.0,100.0,0.0,0.0,100.0,0.0,0.0,7.3864,12.6994,10.7737,1.3658,14.2486,2.7378,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,451.7851,37.6067,489.3918,14.0,0.0,0.0,2.0,0.0,2.0,11.4003,31.0,2.9528,4.1039,0.0,10.0,0.0833,3.8001,1.8466,25.0,3.1749,25.0,10800.0,10800.0,10253.0853,3789847912.0,369630.0,1295.8802,315467784.0,243439.0,0.0,0.0,191.0,400742.0,419.0,503268.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9359,1559.0,1560.0,99.8753,1602.0,1604.0,0.1266,2.0,1580.0,99.8588,707.0,708.0,100.0,192.0,192.0,0.0,0.0,0.0,100.0,192.0,192.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.9469,1881.0,1882.0,37.1375,33009773.0,888866.0,0.0,0.0,888866.0,0.0,0.0,891330.0,100.0,0.0,0.0,100.0,0.0,0.0,12.2436,14.5829,8.7971,1.1228,17.1087,2.093,-117.6667,-117.6667,-117.6667,0.0,10785.0,100.0,1043.9214,75.5485,1119.4699,15.0,0.0,0.0,7.0,0.0,7.0,14.4182,34.0,4.1753,5.7,0.0,12.0,0.1277,4.8061,3.0609,25.0,3.6457,25.0,10785.0,10785.0,10373.3867,8757047040.0,844184.0,1148.9268,633746848.0,551599.0,0.0,0.0,734.0,797377.0,1354.0,1059973.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9293,1413.0,1414.0,100.0,1466.0,1466.0,0.3385,5.0,1477.0,99.9405,1681.0,1682.0,98.4314,251.0,255.0,0.0,0.0,0.0,100.0,253.0,253.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.7769,1789.0,1793.0,63.4686,123294087.0,1942600.0,0.0,0.0,1942600.0,0.0,0.0,1947265.0,100.0,0.0,0.0,100.0,0.0,0.0,21.2234,14.5685,8.7572,1.4265,17.2617,7.7818,-117.3333,-117.3333,-117.3333,0.0,10800.0,100.0,2420.89,117.2797,2538.1697,15.0,0.0,0.0,7.0,0.0,7.0,15.97,34.0,5.2861,6.8411,0.0,14.0,0.1385,5.3233,5.3059,25.0,3.6421,25.0,10800.0,10800.0,11588.4279,20307897112.0,1752429.0,1360.1796,983813800.0,723297.0,0.0,0.0,139.0,1648427.0,2830.0,2043947.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1451.0,1451.0,100.0,1494.0,1494.0,0.7448,11.0,1477.0,100.0,771.0,771.0,97.3941,299.0,307.0,0.0,0.0,0.0,100.0,231.0,231.0,100.0,11.0,11.0,100.0,11.0,11.0,100.0,11.0,11.0,100.0,1851.0,1851.0,19.3311,7997060.0,413688.0,0.0,0.0,413688.0,0.0,4.0,414260.0,100.0,0.0,0.0,100.0,0.0,0.0,7.868,13.684,8.4332,1.3856,14.2169,1.9178,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,407.33,39.1879,446.5179,14.0,0.0,0.0,11.0,0.0,11.0,15.3864,31.0,4.6565,5.9089,0.0,11.0,0.1324,5.1288,1.967,25.0,3.421,25.0,10800.0,10800.0,8474.1965,3416931632.0,403216.0,1248.5723,328731616.0,263286.0,0.0,0.0,31.0,419323.0,774.0,584647.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9337,1508.0,1509.0,99.9362,1567.0,1568.0,0.0639,1.0,1564.0,100.0,768.0,768.0,98.6577,294.0,298.0,0.0,0.0,0.0,100.0,278.0,278.0,100.0,21.0,21.0,100.0,21.0,21.0,100.0,21.0,21.0,99.9482,1931.0,1932.0,40.016,14812713.0,370170.0,0.0,0.0,370170.0,0.0,0.0,371161.0,100.0,0.0,0.0,100.0,0.0,0.0,8.5972,13.2294,5.4252,1.0713,15.6495,1.8488,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,397.4296,32.1471,429.5767,15.0,0.0,0.0,21.0,0.0,21.0,12.6478,36.0,3.5004,4.3334,0.0,12.0,0.1494,4.2159,2.1493,25.0,3.3073,25.0,10800.0,10800.0,6261.9038,3333881416.0,532407.0,1043.4819,269669104.0,258432.0,0.0,0.0,60.0,359069.0,1033.0,691525.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8559,1386.0,1388.0,99.9302,1432.0,1433.0,0.0699,1.0,1431.0,99.9569,2321.0,2322.0,100.0,208.0,208.0,0.0,0.0,0.0,100.0,232.0,232.0,100.0,10.0,10.0,100.0,10.0,10.0,100.0,10.0,10.0,99.7726,1755.0,1759.0,30.5923,17650585.0,576961.0,0.0,0.0,576961.0,0.0,0.0,577727.0,100.0,0.0,0.0,100.0,0.0,0.0,9.1619,13.6154,9.0867,1.3705,17.1073,2.043,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,591.5106,58.3874,649.8981,15.0,0.0,0.0,10.0,0.0,10.0,12.7772,39.0,3.9328,4.4911,0.0,13.0,0.1055,4.2591,2.2905,25.0,3.4038,25.0,10800.0,10800.0,9080.5213,4961950952.0,546439.0,1320.0515,489789256.0,371038.0,0.0,0.0,99.0,486949.0,776.0,735461.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1343.0,1343.0,100.0,1396.0,1396.0,0.3666,5.0,1364.0,100.0,1702.0,1702.0,98.8806,265.0,268.0,0.0,0.0,0.0,100.0,294.0,294.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.8887,1795.0,1797.0,22.6095,5019938.0,222019.0,0.0,0.0,222019.0,0.0,2.0,222893.0,100.0,0.0,0.0,100.0,0.0,0.0,6.6793,13.2043,5.511,0.5742,14.3649,1.0227,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,169.7778,26.6113,196.3891,11.0,0.0,0.0,7.0,0.0,7.0,11.2357,29.0,3.4931,4.4142,0.0,11.0,0.2877,3.7452,1.6698,25.0,3.3011,25.0,10800.0,10800.0,5496.4003,1424199752.0,259115.0,687.8736,223231496.0,324524.0,0.0,0.0,60.0,233585.0,1242.0,431729.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1274.0,1274.0,99.8492,1324.0,1326.0,0.3037,4.0,1317.0,99.8403,625.0,626.0,99.1736,360.0,363.0,0.0,0.0,0.0,100.0,252.0,252.0,100.0,16.0,16.0,100.0,16.0,16.0,100.0,16.0,16.0,99.9399,1663.0,1664.0,22.4603,16383622.0,729447.0,0.0,0.0,729447.0,0.0,1.0,730404.0,100.0,0.0,0.0,100.0,0.0,0.0,10.3746,13.2022,9.6285,1.2055,17.1273,3.2354,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,811.0326,52.1103,863.1428,14.0,0.0,0.0,16.0,0.0,16.0,10.8353,32.0,3.5389,3.9189,0.0,11.0,0.1055,3.6118,2.5936,25.0,3.3006,25.0,10800.0,10800.0,10069.495,6803434160.0,675648.0,1162.8373,437132648.0,375919.0,0.0,0.0,239.0,684683.0,875.0,829098.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1432.0,1432.0,99.7985,1486.0,1489.0,0.2738,4.0,1461.0,99.7763,446.0,447.0,99.6564,290.0,291.0,0.0,0.0,0.0,100.0,229.0,229.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.9439,1780.0,1781.0,170.2099,128669928.0,755676.0,0.0,0.0,755676.0,0.0,0.0,756515.0,100.0,0.0,0.0,100.0,0.0,0.0,9.9219,13.2393,12.2088,1.2471,16.1719,0.9509,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,897.3259,48.9786,946.3045,13.0,0.0,0.0,7.0,0.0,7.0,11.5836,28.0,3.4639,4.1411,0.0,11.0,0.0932,3.8612,2.4805,25.0,3.3098,25.0,10800.0,10800.0,12608.6951,7527315304.0,596994.0,1233.2733,410862520.0,333148.0,0.0,0.0,45.0,545120.0,701.0,751757.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1661.0,1661.0,99.9422,1728.0,1729.0,0.0,0.0,1710.0,100.0,681.0,681.0,100.0,237.0,237.0,0.0,0.0,0.0,100.0,344.0,344.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,8.0,8.0,99.9083,2178.0,2180.0,25.7304,12731100.0,494780.0,0.0,0.0,494780.0,0.0,0.0,495830.0,100.0,0.0,0.0,100.0,0.0,0.0,8.9339,13.9905,8.3922,0.9133,17.3389,1.4956,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,509.2615,46.9287,556.1902,32.0,0.0,0.0,8.0,0.0,8.0,14.2358,67.0,4.3258,5.04,0.0,16.0,0.1546,4.7453,2.2335,25.0,3.4976,25.0,10800.0,10800.0,8424.7788,4271994704.0,507075.0,948.1855,393666720.0,415179.0,0.0,0.0,75.0,449745.0,1085.0,702014.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.883,1708.0,1710.0,99.7156,1753.0,1758.0,0.1699,3.0,1766.0,100.0,662.0,662.0,99.3031,285.0,287.0,0.0,0.0,0.0,100.0,303.0,303.0,100.0,24.0,24.0,100.0,24.0,24.0,100.0,24.0,24.0,99.7704,2173.0,2178.0,24.4623,23042866.0,941975.0,0.0,0.0,941975.0,0.0,5.0,943905.0,100.0,0.0,0.0,100.0,0.0,0.0,14.7878,16.4736,6.9565,0.8176,15.2636,1.5705,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,1002.2899,91.5596,1093.8495,24.0,0.0,0.0,24.0,0.0,24.0,19.2297,53.0,7.1695,8.3447,0.0,16.0,0.0971,6.4099,3.6969,25.0,4.1184,25.0,10800.0,10800.0,7647.0223,8407816872.0,1099489.0,886.9885,768057496.0,865916.0,0.0,0.0,115.0,841255.0,1369.0,1410470.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9389,1636.0,1637.0,99.8813,1683.0,1685.0,0.0,0.0,1679.0,100.0,1204.0,1204.0,99.5146,205.0,206.0,0.0,0.0,0.0,100.0,214.0,214.0,100.0,19.0,19.0,100.0,19.0,19.0,100.0,19.0,19.0,99.7976,1972.0,1976.0,29.8254,17656067.0,591980.0,0.0,0.0,591980.0,0.0,0.0,592690.0,100.0,0.0,0.0,100.0,0.0,0.0,9.204,14.0491,8.1007,1.1925,15.7264,1.475,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,597.8156,50.898,648.7136,23.0,0.0,0.0,19.0,0.0,19.0,17.4117,50.0,5.6486,6.85,0.0,20.0,0.0966,5.8039,2.301,25.0,3.5123,25.0,10800.0,10800.0,9034.4139,5014840520.0,555082.0,1138.1263,426963520.0,375146.0,0.0,0.0,161.0,585133.0,769.0,796425.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8594,2130.0,2133.0,99.9541,2176.0,2177.0,0.0936,2.0,2136.0,99.9135,2310.0,2312.0,98.7981,411.0,416.0,0.0,0.0,0.0,100.0,256.0,256.0,100.0,32.0,32.0,100.0,32.0,32.0,100.0,32.0,32.0,99.8433,2549.0,2553.0,26.637,37973319.0,1425587.0,0.0,0.0,1425587.0,0.0,0.0,1427156.0,100.0,0.0,0.0,100.0,0.0,0.0,16.2313,17.2254,8.7913,1.6771,16.861,6.2852,-116.6667,-116.6667,-116.6667,0.0,10800.0,100.0,1504.6159,151.8361,1656.452,20.0,0.0,0.0,32.0,0.0,32.0,22.8772,49.0,8.5086,8.9944,0.0,16.0,0.0681,7.6257,4.0578,25.0,4.3064,25.0,10800.0,10800.0,9239.0977,12621633016.0,1366111.0,1536.3234,1273693536.0,829053.0,0.0,0.0,447.0,1260962.0,1199.0,1759582.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,2611.0,2611.0,99.9626,2672.0,2673.0,0.1504,4.0,2659.0,99.9069,1073.0,1074.0,98.4293,188.0,191.0,0.0,0.0,0.0,100.0,240.0,240.0,100.0,25.0,25.0,100.0,25.0,25.0,100.0,25.0,25.0,99.8353,3031.0,3036.0,24.608,23451055.0,952959.0,0.0,0.0,952959.0,0.0,0.0,954464.0,100.0,0.0,0.0,100.0,0.0,0.0,12.6665,16.1998,8.7671,1.175,15.9541,5.5777,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,944.3004,83.4777,1027.7781,23.0,0.0,0.0,25.0,0.0,25.0,23.7667,54.0,7.9033,8.3642,0.0,15.0,0.0957,7.9222,3.1666,25.0,4.05,25.0,10800.0,10800.0,8717.8073,7921365816.0,908642.0,1121.8445,700262040.0,624206.0,0.0,0.0,53.0,829036.0,1189.0,1242585.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9573,2340.0,2341.0,99.9584,2400.0,2401.0,0.0421,1.0,2375.0,100.0,1084.0,1084.0,99.4845,193.0,194.0,0.0,0.0,0.0,100.0,238.0,238.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.9276,2760.0,2762.0,26.0517,17223612.0,660939.0,0.0,0.0,660939.0,0.0,0.0,662683.0,100.0,0.0,0.0,100.0,0.0,0.0,10.8643,15.85,7.5229,1.4165,12.8124,4.7209,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,627.927,86.8082,714.7351,23.0,0.0,0.0,7.0,0.0,7.0,22.0181,46.0,7.5144,8.1736,0.0,13.0,0.1359,7.3394,2.7161,25.0,3.9625,25.0,10800.0,10800.0,7449.2099,5267433144.0,707113.0,1306.6237,728199696.0,557314.0,0.0,0.0,287.0,634086.0,1356.0,997525.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,2069.0,2069.0,100.0,2157.0,2157.0,0.0468,1.0,2139.0,99.8016,503.0,504.0,100.0,118.0,118.0,0.0,0.0,0.0,100.0,226.0,226.0,100.0,3.0,3.0,100.0,3.0,3.0,100.0,3.0,3.0,100.0,2434.0,2434.0,22.3293,13870246.0,621164.0,0.0,0.0,621164.0,0.0,0.0,622781.0,100.0,0.0,0.0,100.0,0.0,0.0,9.9653,14.9476,7.6937,0.6266,13.9926,1.6118,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,580.7026,51.2982,632.0008,17.0,0.0,0.0,3.0,0.0,3.0,18.7842,39.0,6.0917,6.9153,0.0,14.0,0.1579,6.2614,2.4913,25.0,3.7369,25.0,10800.0,10800.0,7527.6048,4871286200.0,647123.0,698.5761,430320768.0,615997.0,0.0,0.0,217.0,569782.0,1408.0,891719.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8554,2072.0,2075.0,99.8629,2185.0,2188.0,0.0924,2.0,2165.0,99.8765,809.0,810.0,99.2481,132.0,133.0,0.0,0.0,0.0,100.0,216.0,216.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,99.9189,2465.0,2467.0,29.3323,17789401.0,606427.0,0.0,0.0,606427.0,0.0,0.0,607996.0,100.0,0.0,0.0,100.0,0.0,0.0,9.2395,14.2802,7.9682,1.2626,14.3265,9.936,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,564.4866,63.3341,627.8207,18.0,0.0,0.0,5.0,0.0,5.0,16.6475,44.0,4.882,5.4753,0.0,14.0,0.0932,5.5492,2.3099,25.0,3.5701,25.0,10800.0,10800.0,8085.7352,4735257176.0,585631.0,1228.859,531284904.0,432340.0,0.0,0.0,118.0,582555.0,754.0,808801.0,100.0,0.0,0.0
